game_id,play_id,nfl_id,A,S,E,Eyes,Innovation,Improv,PER10,PER10_360,quick_instinct,player_side
2023091703,1393,43290,10,6.0,4,3.31,0.18,2.32,5.0,4.0,0,
2023091703,1393,44930,10,6.0,6,6.08,0.57,2.66,6.0,5.0,0,
2023091703,1393,47856,8,5.0,7,3.1,0.17,3.47,5.0,4.0,0,
2023091703,1393,47891,10,6.0,5,9.75,0.19,2.28,6.0,6.0,0,Defense
2023091703,1393,52435,8,6.0,5,9.54,0.74,1.74,6.0,5.0,0,Defense
2023091703,1393,53541,6,3.0,7,4.07,0.88,4.15,4.0,4.0,0,Offense
2023091703,1393,53566,10,3.0,5,7.87,0.11,3.29,5.0,5.0,0,Defense
2023091703,1393,53959,8,3.0,7,4.15,0.52,3.8,5.0,4.0,0,
2023091703,1393,54574,6,6.0,4,6.65,0.56,2.38,5.0,4.0,0,Defense
2023091703,1393,55869,8,3.0,5,5.66,0.13,2.83,4.0,4.0,0,Defense
2023091703,1393,55899,10,3.0,8,3.58,0.13,3.32,5.0,5.0,0,
2023091703,1496,38577,10,10.0,6,6.01,0.36,2.49,6.0,6.0,0,Defense
2023091703,1496,38696,2,3.0,7,3.73,1.05,2.94,3.0,3.0,0,
2023091703,1496,42543,10,10.0,5,6.21,0.67,2.68,6.0,6.0,0,Defense
2023091703,1496,43290,10,3.0,5,3.51,0.21,2.9,4.0,4.0,0,
2023091703,1496,43584,6,3.0,7,7.79,2.57,5.12,5.0,5.0,0,Offense
2023091703,1496,47891,10,6.0,7,6.06,0.26,1.75,6.0,5.0,0,Defense
2023091703,1496,52435,10,10.0,6,5.08,0.59,3.45,6.0,6.0,0,Defense
2023091703,1496,53541,4,3.0,7,3.6,3.27,5.86,4.0,4.0,0,
2023091703,1496,53566,8,10.0,4,5.53,0.25,2.2,6.0,5.0,0,Defense
2023091703,1496,54574,2,6.0,5,4.66,0.57,3.16,4.0,4.0,0,Defense
2023091703,1496,55869,10,3.0,7,8.88,0.29,2.98,6.0,5.0,0,Defense
2023091703,1586,39987,10,3.0,4,6.23,0.09,3.54,5.0,4.0,0,
2023091703,1586,42412,6,3.0,6,4.26,0.45,3.07,4.0,4.0,0,Offense
2023091703,1586,44888,10,6.0,6,3.36,0.27,2.32,5.0,5.0,0,Defense
2023091703,1586,44906,10,5.0,4,3.4,0.65,3.37,5.0,4.0,0,Defense
2023091703,1586,46189,8,3.0,8,6.85,0.4,2.99,5.0,5.0,0,
2023091703,1586,47847,6,3.0,7,3.6,0.66,2.46,4.0,4.0,0,
2023091703,1586,47888,10,5.0,5,3.48,0.37,2.39,5.0,4.0,0,Defense
2023091703,1586,53542,10,5.0,5,3.74,1.2,3.19,5.0,5.0,0,Defense
2023091703,1586,53953,10,3.0,5,9.79,0.5,3.0,6.0,5.0,0,Defense
2023091703,1586,54506,10,3.0,5,9.03,0.2,3.31,5.0,5.0,0,
2023091703,1586,54562,10,5.0,6,6.38,0.17,3.13,6.0,5.0,0,Defense
2023091703,1586,55884,8,3.0,7,5.36,0.38,2.96,5.0,4.0,0,
2023091703,1586,55910,10,5.0,4,6.81,0.77,1.29,5.0,5.0,0,Defense
2023091703,1611,39987,10,5.0,5,3.75,1.74,3.07,5.0,5.0,0,
2023091703,1611,42412,10,3.0,6,4.42,0.52,2.3,5.0,4.0,0,
2023091703,1611,44888,8,5.0,6,9.21,0.12,2.97,6.0,5.0,0,Defense
2023091703,1611,44906,4,6.0,6,6.81,0.47,3.33,5.0,4.0,0,Defense
2023091703,1611,46189,4,3.0,6,3.51,0.62,2.43,3.0,3.0,0,
2023091703,1611,47847,6,3.0,6,4.15,0.66,2.89,4.0,4.0,0,
2023091703,1611,47888,10,3.0,4,6.8,0.15,3.0,5.0,4.0,0,Defense
2023091703,1611,53542,8,5.0,4,8.74,0.73,3.78,5.0,5.0,0,Defense
2023091703,1611,53953,10,3.0,5,6.28,1.05,2.87,5.0,5.0,0,Defense
2023091703,1611,54506,4,3.0,6,3.88,0.84,3.2,4.0,3.0,0,
2023091703,1611,54562,6,3.0,4,9.77,0.54,3.34,5.0,4.0,0,Defense
2023091703,1611,55884,6,3.0,7,4.97,0.69,2.58,4.0,4.0,0,Offense
2023091703,1611,55910,10,3.0,5,6.87,0.45,2.42,5.0,5.0,0,Defense
2023091703,1663,39987,10,5.0,4,6.84,1.41,4.48,5.0,5.0,0,
2023091703,1663,42412,8,3.0,7,6.65,0.49,2.75,5.0,5.0,0,
2023091703,1663,44888,10,3.0,4,3.17,0.67,3.0,4.0,4.0,0,Defense
2023091703,1663,44906,2,6.0,6,3.87,1.4,3.14,4.0,4.0,0,Defense
2023091703,1663,47847,6,3.0,6,9.62,0.58,1.88,5.0,5.0,0,
2023091703,1663,47888,10,3.0,6,3.02,0.11,2.66,4.0,4.0,0,Defense
2023091703,1663,53470,4,3.0,7,3.37,0.37,3.07,4.0,3.0,0,Defense
2023091703,1663,53542,8,3.0,4,3.04,0.23,2.63,4.0,3.0,0,Defense
2023091703,1663,53953,8,6.0,4,3.44,0.46,3.13,4.0,4.0,0,Defense
2023091703,1663,54467,6,3.0,5,3.56,0.5,2.49,4.0,3.0,0,Defense
2023091703,1663,54506,6,3.0,6,5.86,0.75,3.3,4.0,4.0,0,
2023091703,1663,54562,10,3.0,4,4.24,0.14,2.87,4.0,4.0,0,Defense
2023091703,1663,55884,10,3.0,7,6.68,0.2,2.74,5.0,5.0,0,
2023091703,1663,55910,10,8.0,5,3.65,0.34,2.51,5.0,5.0,0,Defense
2023091703,1663,56471,6,3.0,6,6.83,1.14,3.33,5.0,4.0,0,Offense
2023091703,1771,38577,10,3.0,6,9.55,0.17,2.97,6.0,5.0,0,Defense
2023091703,1771,42543,10,3.0,5,7.15,0.12,3.52,5.0,5.0,0,Defense
2023091703,1771,43290,10,6.0,5,4.56,0.05,1.56,5.0,5.0,0,
2023091703,1771,44930,6,3.0,7,5.63,0.35,3.94,4.0,4.0,0,
2023091703,1771,47891,10,5.0,5,5.07,0.19,3.31,5.0,5.0,0,Defense
2023091703,1771,52435,10,5.0,4,4.33,1.55,3.77,5.0,5.0,0,Defense
2023091703,1771,53541,10,3.0,6,3.33,0.38,3.16,5.0,4.0,0,
2023091703,1771,53566,10,3.0,5,6.4,0.84,1.98,5.0,5.0,0,Defense
2023091703,1771,53959,10,3.0,6,4.35,0.15,3.25,5.0,4.0,0,
2023091703,1771,54574,10,3.0,4,9.48,0.27,3.26,5.0,5.0,0,Defense
2023091703,1771,55869,10,3.0,5,4.95,0.08,3.5,5.0,4.0,0,Defense
2023091703,1771,55876,10,5.0,5,5.51,0.95,2.92,5.0,5.0,0,Offense
2023091703,1771,55899,6,3.0,6,3.49,0.2,3.79,4.0,4.0,0,
2023091703,1865,39987,10,3.0,4,6.76,1.11,3.45,5.0,5.0,0,
2023091703,1865,42412,6,3.0,7,9.57,0.66,3.35,5.0,5.0,0,
2023091703,1865,44888,10,8.0,6,3.17,0.34,3.64,6.0,5.0,0,Defense
2023091703,1865,44906,10,8.0,4,3.18,0.23,2.84,5.0,5.0,0,Defense
2023091703,1865,47803,10,3.0,5,9.03,0.48,3.13,6.0,5.0,0,
2023091703,1865,47847,6,3.0,6,6.32,1.01,3.25,4.0,4.0,0,
2023091703,1865,47888,10,3.0,6,3.25,0.06,2.65,4.0,4.0,0,Defense
2023091703,1865,53953,10,6.0,4,6.47,0.78,3.91,5.0,5.0,0,Defense
2023091703,1865,54562,10,6.0,4,4.32,0.32,1.31,5.0,4.0,0,Defense
2023091703,1865,54653,8,6.0,7,3.07,0.08,3.18,5.0,5.0,0,Defense
2023091703,1865,55884,10,3.0,7,9.8,0.24,2.5,6.0,5.0,0,
2023091703,1865,55910,4,5.0,5,3.3,0.51,2.72,4.0,3.0,0,Defense
2023091703,1865,55917,4,3.0,5,9.68,1.29,3.0,5.0,4.0,0,Offense
2023091703,1890,39987,10,3.0,4,3.22,0.91,1.51,4.0,4.0,0,
2023091703,1890,42412,6,5.0,7,4.62,1.15,2.84,5.0,4.0,0,Offense
2023091703,1890,44888,4,8.0,7,9.64,0.17,3.33,6.0,5.0,0,Defense
2023091703,1890,44906,10,3.0,6,8.07,0.07,3.07,5.0,5.0,0,Defense
2023091703,1890,47803,4,3.0,7,3.57,0.37,3.33,4.0,4.0,0,
2023091703,1890,47847,4,3.0,7,2.99,0.24,3.2,3.0,3.0,0,
2023091703,1890,47888,6,8.0,5,9.92,1.21,4.5,6.0,6.0,0,Defense
2023091703,1890,53953,10,6.0,4,9.73,0.59,2.88,6.0,6.0,0,Defense
2023091703,1890,54562,10,5.0,4,9.89,0.18,1.93,6.0,5.0,0,Defense
2023091703,1890,54653,6,8.0,6,9.29,0.91,1.99,6.0,5.0,0,Defense
2023091703,1890,55884,6,3.0,7,3.72,0.87,3.44,4.0,4.0,0,
2023091703,1890,55910,6,6.0,4,9.88,0.27,2.44,5.0,5.0,0,Defense
2023091703,1890,55917,4,3.0,6,3.71,0.81,2.55,4.0,3.0,0,
2023091703,1961,39987,10,6.0,4,3.21,0.39,1.17,5.0,4.0,0,
2023091703,1961,42412,8,3.0,7,4.62,0.32,3.0,5.0,4.0,0,
2023091703,1961,44888,10,3.0,6,6.65,0.11,2.93,5.0,5.0,0,Defense
2023091703,1961,44906,10,3.0,6,5.49,0.07,3.11,5.0,5.0,0,Defense
2023091703,1961,47803,6,3.0,7,3.79,0.47,2.84,4.0,4.0,0,Offense
2023091703,1961,47847,6,3.0,8,3.05,0.4,3.07,4.0,4.0,0,
2023091703,1961,47888,10,3.0,5,6.72,0.05,2.71,5.0,5.0,0,Defense
2023091703,1961,53953,10,3.0,5,6.2,0.1,3.14,5.0,5.0,0,Defense
2023091703,1961,54562,10,3.0,4,9.67,0.12,2.7,5.0,5.0,0,Defense
2023091703,1961,54682,4,3.0,5,8.78,0.33,2.91,4.0,4.0,0,Defense
2023091703,1961,55884,10,3.0,6,3.05,0.22,1.99,4.0,4.0,0,
2023091703,1986,39987,10,3.0,4,4.17,2.71,3.56,5.0,5.0,0,
2023091703,1986,42412,6,3.0,6,6.89,1.03,2.93,5.0,4.0,0,Offense
2023091703,1986,44888,8,5.0,5,6.95,0.9,3.29,5.0,5.0,0,Defense
2023091703,1986,44906,6,5.0,4,4.52,0.52,2.78,4.0,4.0,0,Defense
2023091703,1986,47803,6,3.0,7,4.61,0.34,2.92,4.0,4.0,0,
2023091703,1986,47847,6,3.0,6,3.02,0.17,3.18,4.0,4.0,0,
2023091703,1986,47888,10,6.0,8,5.4,0.11,3.36,6.0,5.0,0,Defense
2023091703,1986,53953,10,3.0,6,5.98,0.09,3.1,5.0,5.0,0,Defense
2023091703,1986,54562,10,3.0,6,6.6,0.1,2.73,5.0,5.0,0,Defense
2023091703,1986,54653,10,6.0,6,6.91,0.72,3.48,6.0,6.0,0,Defense
2023091703,1986,55884,6,3.0,7,3.18,0.19,3.22,4.0,4.0,0,
2023091703,1986,55910,4,5.0,2,6.9,0.0,3.0,4.0,3.0,0,Defense
2023091703,2062,38577,2,8.0,5,4.79,0.36,2.13,4.0,4.0,0,Defense
2023091703,2062,38696,6,3.0,9,6.64,2.0,4.7,5.0,5.0,0,
2023091703,2062,42543,2,10.0,5,3.22,0.43,1.58,4.0,4.0,0,Defense
2023091703,2062,43290,10,10.0,5,4.32,0.39,2.55,6.0,5.0,0,
2023091703,2062,44930,6,3.0,8,6.35,1.61,4.33,5.0,5.0,0,
2023091703,2062,47856,4,3.0,7,4.37,1.59,3.97,4.0,4.0,0,
2023091703,2062,47891,2,10.0,5,3.48,0.28,2.55,4.0,4.0,0,Defense
2023091703,2062,52435,2,8.0,4,4.54,0.64,0.99,4.0,3.0,0,Defense
2023091703,2062,53541,4,3.0,7,5.9,2.95,5.19,5.0,5.0,0,Offense
2023091703,2062,53566,2,3.0,6,5.14,0.37,0.82,3.0,3.0,0,Defense
2023091703,2062,54574,10,10.0,5,3.73,0.25,2.91,6.0,5.0,0,Defense
2023091703,2062,55869,6,8.0,7,5.98,0.2,2.95,5.0,5.0,0,Defense
2023091703,2062,55899,6,3.0,9,5.9,3.24,5.94,5.0,6.0,0,
2023091703,2182,39987,10,3.0,4,3.29,0.34,2.66,4.0,4.0,0,
2023091703,2182,42412,4,3.0,7,4.49,0.87,2.55,4.0,4.0,0,
2023091703,2182,44888,10,8.0,7,9.49,0.22,3.23,7.0,6.0,0,Defense
2023091703,2182,44906,10,5.0,7,9.33,1.08,3.24,6.0,6.0,0,Defense
2023091703,2182,46189,4,3.0,7,3.31,1.27,2.51,4.0,4.0,0,
2023091703,2182,47847,4,3.0,6,3.11,1.25,3.06,3.0,3.0,0,
2023091703,2182,47888,4,8.0,5,9.17,0.43,1.85,5.0,5.0,0,Defense
2023091703,2182,52541,6,3.0,6,4.31,1.27,4.07,4.0,4.0,0,Offense
2023091703,2182,53542,10,8.0,6,9.65,0.63,2.15,7.0,6.0,0,Defense
2023091703,2182,53953,10,3.0,5,6.59,0.53,3.08,5.0,5.0,0,Defense
2023091703,2182,54506,6,3.0,6,4.36,0.85,2.11,4.0,4.0,0,
2023091703,2182,54562,10,6.0,5,9.68,0.87,3.11,6.0,6.0,0,Defense
2023091703,2268,38577,6,8.0,5,4.95,0.18,2.49,5.0,4.0,0,Defense
2023091703,2268,42543,10,10.0,5,3.2,0.43,2.72,6.0,5.0,0,Defense
2023091703,2268,43290,10,10.0,4,4.14,0.2,2.01,6.0,5.0,0,
2023091703,2268,46117,10,6.0,5,4.12,0.22,2.36,5.0,5.0,0,Defense
2023091703,2268,47856,6,5.0,7,6.95,0.52,3.09,5.0,5.0,0,
2023091703,2268,47891,6,8.0,4,5.25,0.27,3.25,5.0,4.0,0,Defense
2023091703,2268,52435,10,6.0,4,3.97,0.39,3.27,5.0,5.0,0,Defense
2023091703,2268,53541,6,3.0,8,5.48,1.36,3.94,5.0,5.0,0,Offense
2023091703,2268,53566,2,6.0,4,4.11,0.42,3.15,3.0,3.0,0,Defense
2023091703,2268,53959,6,3.0,8,6.45,0.96,3.5,5.0,5.0,0,
2023091703,2268,54642,8,3.0,7,5.62,0.39,3.0,5.0,5.0,0,
2023091703,2268,55869,4,3.0,5,5.42,0.25,2.21,4.0,3.0,0,Defense
2023091703,2268,55899,6,3.0,7,4.62,0.86,3.91,4.0,4.0,0,
2023091703,2397,38577,8,5.0,6,6.87,0.35,3.01,5.0,5.0,0,Defense
2023091703,2397,42543,10,5.0,5,6.43,0.13,3.0,5.0,5.0,0,Defense
2023091703,2397,43290,10,5.0,4,4.33,0.29,1.64,5.0,4.0,0,
2023091703,2397,44930,8,3.0,6,7.04,1.61,4.18,5.0,5.0,0,
2023091703,2397,47856,10,3.0,4,4.76,0.66,2.96,4.0,4.0,0,
2023091703,2397,47891,10,6.0,5,8.82,0.08,3.09,6.0,5.0,0,Defense
2023091703,2397,52435,10,6.0,5,8.52,1.02,1.34,6.0,5.0,0,Defense
2023091703,2397,53541,8,3.0,8,6.38,0.61,3.2,5.0,5.0,0,Offense
2023091703,2397,53566,10,5.0,5,7.1,0.16,2.87,5.0,5.0,0,Defense
2023091703,2397,54574,10,6.0,4,3.41,1.17,1.99,5.0,4.0,0,Defense
2023091703,2397,55869,10,3.0,4,3.79,0.35,3.02,4.0,4.0,0,Defense
2023091703,2397,55876,10,3.0,6,4.18,0.13,3.14,5.0,4.0,0,
2023091703,2397,55899,8,3.0,7,4.0,0.3,3.67,4.0,4.0,0,
2023091703,2498,38577,10,3.0,6,9.66,0.7,2.94,6.0,5.0,0,Defense
2023091703,2498,42543,8,3.0,5,6.42,0.24,3.17,5.0,4.0,0,Defense
2023091703,2498,43290,10,3.0,4,4.14,0.35,2.68,4.0,4.0,0,
2023091703,2498,44930,8,3.0,6,3.27,0.24,3.91,4.0,4.0,0,
2023091703,2498,47856,10,3.0,6,4.47,0.12,3.78,5.0,5.0,0,
2023091703,2498,47891,10,6.0,6,7.08,0.13,3.06,6.0,5.0,0,Defense
2023091703,2498,52435,10,3.0,5,7.08,0.13,3.6,5.0,5.0,0,Defense
2023091703,2498,53541,8,3.0,7,3.64,0.24,3.62,4.0,4.0,0,
2023091703,2498,53566,10,3.0,6,9.77,0.21,3.35,6.0,5.0,0,Defense
2023091703,2498,54574,10,3.0,6,7.48,0.13,3.44,5.0,5.0,0,Defense
2023091703,2498,55869,10,3.0,6,5.4,0.13,3.23,5.0,5.0,0,Defense
2023091703,2498,55876,10,5.0,8,6.08,1.15,4.39,6.0,6.0,0,
2023091703,2498,55899,10,3.0,6,3.32,0.15,3.61,4.0,4.0,0,Offense
2023091703,2638,39987,4,3.0,4,9.56,1.38,2.82,4.0,4.0,0,
2023091703,2638,42412,4,3.0,5,7.13,0.91,2.77,4.0,4.0,0,Offense
2023091703,2638,44888,4,3.0,5,3.2,0.52,2.58,3.0,3.0,0,Defense
2023091703,2638,44906,10,6.0,4,3.98,0.21,3.0,5.0,5.0,0,Defense
2023091703,2638,47847,6,3.0,7,6.72,0.47,2.68,5.0,4.0,0,
2023091703,2638,47888,2,5.0,6,3.59,0.97,1.6,4.0,3.0,0,Defense
2023091703,2638,53953,2,3.0,6,3.6,0.93,2.9,3.0,3.0,0,Defense
2023091703,2638,54506,4,3.0,6,9.85,0.84,3.07,5.0,4.0,0,
2023091703,2638,54562,10,3.0,4,3.79,0.43,2.48,4.0,4.0,0,Defense
2023091703,2638,54653,4,8.0,7,3.01,0.18,3.4,4.0,4.0,0,Defense
2023091703,2638,55884,6,3.0,6,7.11,0.67,3.01,5.0,4.0,0,
2023091703,2638,55910,2,5.0,4,3.53,0.77,1.78,3.0,3.0,0,Defense
2023091703,2754,39987,10,6.0,6,6.26,0.1,3.21,6.0,5.0,0,
2023091703,2754,44834,10,6.0,5,3.21,0.28,3.45,5.0,5.0,0,Defense
2023091703,2754,44888,10,6.0,6,3.19,0.21,2.72,5.0,5.0,0,Defense
2023091703,2754,44906,10,3.0,5,4.86,0.17,3.19,5.0,4.0,0,Defense
2023091703,2754,46189,4,3.0,6,9.34,0.64,2.48,5.0,4.0,0,Offense
2023091703,2754,47803,10,3.0,6,9.3,0.14,2.83,6.0,5.0,0,
2023091703,2754,47847,10,3.0,8,6.35,0.17,2.42,6.0,5.0,0,
2023091703,2754,47888,10,6.0,5,3.89,0.2,2.81,5.0,5.0,0,Defense
2023091703,2754,52541,10,3.0,7,9.34,0.26,2.97,6.0,5.0,0,
2023091703,2754,53542,10,8.0,6,3.11,0.32,1.53,5.0,5.0,0,Defense
2023091703,2754,53953,10,6.0,4,4.58,0.24,2.84,5.0,5.0,0,Defense
2023091703,2754,54506,10,3.0,6,5.87,0.16,2.63,5.0,5.0,0,
2023091703,2754,54562,10,5.0,4,3.01,0.27,2.9,4.0,4.0,0,Defense
2023091703,2872,39987,10,6.0,5,3.1,0.2,3.05,5.0,5.0,0,
2023091703,2872,42412,6,3.0,7,3.23,1.62,3.67,4.0,4.0,0,
2023091703,2872,44834,2,3.0,6,5.76,0.79,1.69,4.0,3.0,0,Defense
2023091703,2872,44888,4,10.0,6,7.6,0.27,2.92,6.0,5.0,0,Defense
2023091703,2872,44906,2,10.0,4,7.31,0.35,2.51,5.0,4.0,0,Defense
2023091703,2872,47803,10,3.0,7,3.05,0.29,3.14,5.0,4.0,0,
2023091703,2872,47847,6,3.0,7,2.97,0.97,2.95,4.0,4.0,0,
2023091703,2872,47888,10,10.0,5,9.35,0.32,3.11,7.0,6.0,0,Defense
2023091703,2872,53953,2,6.0,5,6.69,0.79,0.94,4.0,4.0,0,Defense
2023091703,2872,54562,2,10.0,5,6.66,0.52,2.83,5.0,5.0,0,Defense
2023091703,2872,55884,4,3.0,7,3.24,1.12,3.98,4.0,4.0,0,Offense
2023091703,2960,38577,10,6.0,5,3.05,0.2,3.18,5.0,5.0,0,Defense
2023091703,2960,42543,10,6.0,4,3.62,0.26,3.32,5.0,5.0,0,Defense
2023091703,2960,43290,10,6.0,5,7.07,0.07,3.07,6.0,5.0,0,
2023091703,2960,43314,10,6.0,5,3.7,0.18,2.69,5.0,5.0,0,Defense
2023091703,2960,44930,10,3.0,7,9.44,0.23,2.98,6.0,5.0,0,
2023091703,2960,47856,6,3.0,7,6.31,0.71,3.9,5.0,4.0,0,Offense
2023091703,2960,47891,10,6.0,5,2.98,0.75,3.76,5.0,5.0,0,Defense
2023091703,2960,52435,10,6.0,5,3.11,0.63,2.03,5.0,4.0,0,Defense
2023091703,2960,53541,10,3.0,6,7.04,0.33,2.68,5.0,5.0,0,
2023091703,2960,53566,6,5.0,4,3.05,0.43,3.6,4.0,4.0,0,Defense
2023091703,2960,55869,8,3.0,5,3.54,0.37,2.33,4.0,4.0,0,Defense
2023091703,2960,55899,6,3.0,6,9.52,1.15,3.02,5.0,5.0,0,
2023091703,2960,56084,10,3.0,6,9.8,0.34,2.08,6.0,5.0,0,
2023091703,3017,38577,10,6.0,6,3.18,0.35,2.57,5.0,5.0,0,Defense
2023091703,3017,38696,6,3.0,8,7.07,0.36,3.53,5.0,5.0,0,
2023091703,3017,42543,10,5.0,5,4.22,0.17,3.15,5.0,5.0,0,Defense
2023091703,3017,43290,10,5.0,4,8.96,0.24,2.38,6.0,5.0,0,
2023091703,3017,43314,10,5.0,4,3.92,0.12,3.24,5.0,4.0,0,Defense
2023091703,3017,44930,4,3.0,6,9.69,0.42,3.73,5.0,4.0,0,
2023091703,3017,47891,10,6.0,4,4.25,0.37,2.87,5.0,5.0,0,Defense
2023091703,3017,52435,6,8.0,6,3.21,0.29,1.56,5.0,4.0,0,Defense
2023091703,3017,53541,10,3.0,6,9.7,0.6,2.75,6.0,5.0,0,
2023091703,3017,53566,10,3.0,4,3.11,0.37,2.93,4.0,4.0,0,Defense
2023091703,3017,55869,6,6.0,4,3.44,0.5,3.13,4.0,4.0,0,Defense
2023091703,3017,55876,6,3.0,6,7.04,0.85,3.74,5.0,4.0,0,Offense
2023091703,3017,55899,10,3.0,7,9.57,0.15,2.96,6.0,5.0,0,
2023091703,3069,38577,10,3.0,6,4.32,0.31,2.28,5.0,4.0,0,Defense
2023091703,3069,38696,6,3.0,7,5.68,1.5,3.93,5.0,5.0,0,
2023091703,3069,42543,4,8.0,4,3.21,0.21,3.08,4.0,4.0,0,Defense
2023091703,3069,43290,10,10.0,7,5.57,0.15,3.09,7.0,6.0,0,
2023091703,3069,43314,10,10.0,5,3.55,0.56,0.92,6.0,5.0,0,Defense
2023091703,3069,44930,4,3.0,7,6.89,1.69,4.56,5.0,5.0,0,Offense
2023091703,3069,47891,10,3.0,7,4.06,0.21,2.42,5.0,4.0,0,Defense
2023091703,3069,53541,6,3.0,7,6.36,1.46,3.9,5.0,5.0,0,
2023091703,3069,53566,4,5.0,5,3.43,0.32,2.09,4.0,3.0,0,Defense
2023091703,3069,55869,2,10.0,5,4.01,0.33,2.65,4.0,4.0,0,Defense
2023091703,3135,39987,6,5.0,4,9.56,0.49,2.97,5.0,5.0,0,
2023091703,3135,42412,8,3.0,7,6.89,0.27,2.85,5.0,5.0,0,
2023091703,3135,44906,10,3.0,5,9.71,0.26,2.22,6.0,5.0,0,Defense
2023091703,3135,47847,10,3.0,6,3.58,0.65,2.25,5.0,4.0,0,
2023091703,3135,47888,10,3.0,4,3.74,0.39,2.34,4.0,4.0,0,Defense
2023091703,3135,52541,10,3.0,5,9.72,0.35,2.75,6.0,5.0,0,
2023091703,3135,53953,10,3.0,6,3.65,0.27,3.48,5.0,4.0,0,Defense
2023091703,3135,54562,10,3.0,6,4.5,0.06,2.83,5.0,4.0,0,Defense
2023091703,3135,54653,10,6.0,5,3.96,1.76,5.75,5.0,5.0,0,Defense
2023091703,3135,55882,6,3.0,6,3.05,1.25,4.4,4.0,4.0,0,Defense
2023091703,3135,55917,6,3.0,6,9.56,0.79,2.58,5.0,5.0,0,Offense
2023091703,3185,39987,10,5.0,4,3.18,0.14,2.88,4.0,4.0,0,
2023091703,3185,44906,10,3.0,7,9.64,0.07,3.02,6.0,5.0,0,Defense
2023091703,3185,46189,10,3.0,6,2.85,0.14,2.85,4.0,4.0,0,Offense
2023091703,3185,47803,10,3.0,7,5.22,0.2,2.78,5.0,5.0,0,
2023091703,3185,52541,10,3.0,6,3.02,0.52,2.75,5.0,4.0,0,
2023091703,3185,53953,10,6.0,7,3.14,0.05,3.09,5.0,5.0,0,Defense
2023091703,3185,54562,10,3.0,4,6.02,0.17,2.99,5.0,4.0,0,Defense
2023091703,3185,54653,10,3.0,6,6.51,0.1,3.11,5.0,5.0,0,Defense
2023091703,3185,55882,10,6.0,6,7.0,0.12,3.11,6.0,5.0,0,Defense
2023091703,3185,55917,10,3.0,6,5.47,0.22,2.13,5.0,4.0,0,
2023091703,3185,56471,10,3.0,9,7.93,0.03,3.01,6.0,5.0,0,
2023091703,3215,39987,10,3.0,5,3.01,0.93,4.06,4.0,4.0,0,
2023091703,3215,42412,10,3.0,8,3.03,0.16,2.96,5.0,5.0,0,
2023091703,3215,44888,6,8.0,6,6.88,0.16,3.05,5.0,5.0,0,Defense
2023091703,3215,44906,10,3.0,5,6.35,0.3,1.83,5.0,4.0,0,Defense
2023091703,3215,47847,10,3.0,7,3.1,0.45,2.46,5.0,4.0,0,
2023091703,3215,47888,10,8.0,5,6.49,0.16,2.71,6.0,5.0,0,Defense
2023091703,3215,52541,8,3.0,7,3.23,1.07,4.01,4.0,4.0,0,
2023091703,3215,53953,10,6.0,4,5.49,0.92,2.89,5.0,5.0,0,Defense
2023091703,3215,54562,6,3.0,7,9.38,0.1,3.08,5.0,5.0,0,Defense
2023091703,3215,55882,8,5.0,6,9.49,0.08,2.99,6.0,5.0,0,Defense
2023091703,3215,55884,8,8.0,9,6.04,2.03,4.9,7.0,6.0,0,Offense
2023091703,3215,55910,10,3.0,6,9.61,0.1,3.06,6.0,5.0,0,Defense
2023091703,3215,55917,8,3.0,6,3.12,1.03,3.48,4.0,4.0,0,
2023091703,3361,39987,10,3.0,4,3.25,0.18,2.73,4.0,4.0,0,
2023091703,3361,42412,6,3.0,8,3.97,1.29,3.34,4.0,4.0,0,Offense
2023091703,3361,44888,10,10.0,7,9.46,0.15,2.68,7.0,7.0,0,Defense
2023091703,3361,44906,2,3.0,4,7.49,0.31,2.95,3.0,3.0,0,Defense
2023091703,3361,47803,4,3.0,6,3.59,1.67,3.52,4.0,4.0,0,
2023091703,3361,47847,4,3.0,6,2.96,1.28,3.51,3.0,3.0,0,
2023091703,3361,47888,2,8.0,5,6.89,0.93,2.45,5.0,4.0,0,Defense
2023091703,3361,53953,6,8.0,4,6.93,0.31,1.2,5.0,4.0,0,Defense
2023091703,3361,54562,10,10.0,4,9.76,1.44,2.48,7.0,6.0,0,Defense
2023091703,3361,55882,2,8.0,5,6.91,0.41,2.15,4.0,4.0,0,Defense
2023091703,3361,55884,6,3.0,7,4.3,0.95,3.55,4.0,4.0,0,
2023091703,3361,55910,2,8.0,4,6.79,0.52,2.57,4.0,4.0,0,Defense
2023091703,3361,55917,10,3.0,4,3.54,0.77,2.2,4.0,4.0,0,
2023091703,3506,38577,8,3.0,5,3.48,0.16,3.05,4.0,4.0,0,Defense
2023091703,3506,38696,6,3.0,6,9.79,0.41,2.6,5.0,5.0,0,
2023091703,3506,42543,10,3.0,4,3.82,1.2,2.7,4.0,4.0,0,Defense
2023091703,3506,43290,10,5.0,4,6.49,0.19,3.36,5.0,5.0,0,
2023091703,3506,43584,10,3.0,5,9.62,0.56,3.25,6.0,5.0,0,
2023091703,3506,44930,10,3.0,6,3.33,0.74,3.62,5.0,4.0,0,
2023091703,3506,47891,10,3.0,5,8.03,0.15,2.74,5.0,5.0,0,Defense
2023091703,3506,52435,10,3.0,5,5.64,0.19,2.93,5.0,4.0,0,Defense
