player_id,side,pillar_coverage,pillar_reaction,overall_0_100,per10,pillar_anticipation,pillar_execution,pillar_separation,pillar_innovation,pillar_eyes
55149.0,DB,0.3125,0.23333333333333334,27.3,,,,,,
55157.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
55166.0,DB,0.45454545454545453,0.4482758620689655,45.1,,,,,,
55175.0,DB,,0.24,24.0,,,,,,
55181.0,DB,0.42105263157894735,0.3783783783783784,40.0,,,,,,
55184.0,DB,0.4166666666666667,0.2631578947368421,34.0,,,,,,
55869.0,DB,0.5,0.4634146341463415,48.2,,,,,,
55871.0,DB,0.45454545454545453,0.45454545454545453,45.5,,,,,,
55872.0,WR,,,50.3,5.1,0.4,0.6666666666666666,0.6,0.4,0.4666666666666667
55876.0,WR,,,52.5,5.4,0.35,0.75,0.6,0.55,0.45
55880.0,DB,0.3888888888888889,0.25,31.9,,,,,,
55881.0,DB,0.3181818181818182,0.4426229508196721,38.0,,,,,,
55882.0,DB,0.38461538461538464,0.375,38.0,,,,,,
55884.0,WR,,,50.0,5.1,0.3333333333333333,0.7222222222222222,0.6111111111111112,0.5,0.3888888888888889
55885.0,WR,,,45.4,4.6,0.35714285714285715,0.6428571428571429,0.5,0.42857142857142855,0.35714285714285715
55886.0,WR,,,47.1,4.8,0.29411764705882354,0.7058823529411765,0.5882352941176471,0.35294117647058826,0.47058823529411764
55887.0,WR,,,44.5,4.5,0.25,0.75,0.65,0.3,0.3
55888.0,DB,0.375,0.41304347826086957,39.4,,,,,,
55889.0,WR,,,49.0,5.0,0.3,0.75,0.65,0.4,0.4
55892.0,DB,,0.45454545454545453,45.5,,,,,,
55894.0,DB,,0.45454545454545453,45.5,,,,,,
55895.0,DB,,0.45454545454545453,45.5,,,,,,
55897.0,DB,0.45454545454545453,0.36363636363636365,40.9,,,,,,
55899.0,WR,,,50.5,5.1,0.3333333333333333,0.7619047619047619,0.6190476190476191,0.42857142857142855,0.42857142857142855
55900.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454
55902.0,DB,,0.35714285714285715,35.7,,,,,,
55904.0,WR,,,40.7,4.2,0.22727272727272727,0.7727272727272727,0.4090909090909091,0.3181818181818182,0.36363636363636365
55907.0,WR,,,50.0,5.1,0.35294117647058826,0.7058823529411765,0.6470588235294118,0.35294117647058826,0.47058823529411764
55910.0,DB,0.2631578947368421,0.32,29.2,,,,,,
55915.0,WR,,,54.0,5.4,0.4,0.75,0.75,0.35,0.45
55917.0,WR,,,52.1,5.3,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334
55919.0,DB,,0.38461538461538464,38.5,,,,,,
55920.0,WR,,,50.3,5.1,0.35294117647058826,0.7058823529411765,0.7058823529411765,0.4117647058823529,0.35294117647058826
55921.0,DB,0.4444444444444444,0.31666666666666665,38.1,,,,,,
55923.0,WR,,,48.6,4.9,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.5454545454545454
55925.0,DB,0.4666666666666667,0.37037037037037035,41.9,,,,,,
55928.0,WR,,,46.2,4.6,0.38461538461538464,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.38461538461538464
55931.0,DB,,0.5833333333333334,58.3,,,,,,
55934.0,WR,,,46.3,4.8,0.21739130434782608,0.782608695652174,0.6521739130434783,0.391304347826087,0.34782608695652173
55938.0,WR,,,48.3,4.8,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667
55941.0,DB,0.45454545454545453,0.5,47.7,,,,,,
55942.0,DB,0.35714285714285715,0.35,35.4,,,,,,
55944.0,WR,,,48.3,5.0,0.2777777777777778,0.7222222222222222,0.6111111111111112,0.5,0.3888888888888889
55946.0,WR,,,51.4,5.3,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.5,0.5
55947.0,DB,,0.35714285714285715,35.7,,,,,,
55949.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
55953.0,WR,,,49.1,4.9,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
55956.0,DB,,0.45454545454545453,45.5,,,,,,
55959.0,WR,,,48.4,5.0,0.3125,0.6875,0.5625,0.5,0.4375
55960.0,DB,,0.4,40.0,,,,,,
55965.0,WR,,,47.3,4.7,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453
55967.0,DB,0.45454545454545453,0.3,37.7,,,,,,
55969.0,DB,0.25,0.30303030303030304,27.7,,,,,,
55980.0,WR,,,40.6,4.1,0.2777777777777778,0.7222222222222222,0.3888888888888889,0.3333333333333333,0.3333333333333333
55984.0,DB,,0.5,50.0,,,,,,
55989.0,DB,,0.45454545454545453,45.5,,,,,,
55997.0,DB,,0.5,50.0,,,,,,
55998.0,WR,,,52.1,5.2,0.5,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5
56007.0,DB,,0.38461538461538464,38.5,,,,,,
56011.0,DB,,0.37037037037037035,37.0,,,,,,
56024.0,WR,,,48.7,4.9,0.4,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667
56027.0,WR,,,49.2,4.8,0.5,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667
56030.0,DB,0.5,0.46153846153846156,48.1,,,,,,
56032.0,DB,0.35714285714285715,0.25,30.4,,,,,,
56041.0,WR,,,47.3,4.7,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453
56042.0,WR,,,54.3,5.7,0.24390243902439024,0.8780487804878049,0.7560975609756098,0.5121951219512195,0.43902439024390244
56045.0,DB,0.2608695652173913,0.2923076923076923,27.7,,,,,,
56052.0,WR,,,47.3,4.8,0.38461538461538464,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.38461538461538464
56056.0,WR,,,45.0,4.5,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4,0.3333333333333333
56070.0,WR,,,49.2,5.0,0.4166666666666667,0.5833333333333334,0.5,0.5,0.5
56074.0,DB,0.38461538461538464,0.3333333333333333,35.9,,,,,,
56075.0,WR,,,49.7,5.1,0.3125,0.6875,0.625,0.5625,0.375
56077.0,WR,,,49.6,5.0,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5
56084.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454
56097.0,DB,,0.2608695652173913,26.1,,,,,,
56141.0,DB,,0.4090909090909091,40.9,,,,,,
56220.0,WR,,,49.2,4.8,0.5,0.5833333333333334,0.5,0.4166666666666667,0.4166666666666667
56395.0,WR,,,47.5,4.8,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5833333333333334
56405.0,DB,,0.6153846153846154,61.5,,,,,,
56471.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454
56527.0,DB,0.45454545454545453,0.41379310344827586,43.4,,,,,,
56540.0,DB,0.3125,0.38636363636363635,34.9,,,,,,
56541.0,WR,,,50.5,5.1,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453
56576.0,DB,,0.45454545454545453,45.5,,,,,,
56582.0,WR,,,49.6,5.0,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667
56663.0,WR,,,48.6,4.9,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453
